student_id,university,faculty,department,course,gpa_scale,programme_duration_years,current_level,semester_number,academic_session,semester_gpa,semester_credits,cumulative_cgpa,cumulative_credits,semesters_completed,semesters_remaining,is_final_semester,gpa_trend_slope,gpa_volatility,recent_gpa_avg_3,credits_velocity,next_semester_gpa,final_cgpa,graduation_class,academic_risk
STU_0024,Obafemi Awolowo University,Engineering,Chemical,Chemical Engineering,5.0,4,400,7,2027/2028,3.26,18,3.28,129,7,1,False,-0.06873932496844848,0.28387635269053585,3.2424647210207405,18.428571428571427,1.69,3.1,Second Class Lower,Low
STU_0024,Obafemi Awolowo University,Engineering,Chemical,Chemical Engineering,5.0,4,400,8,2027/2028,1.69,17,3.1,146,8,0,True,-0.1788795402948064,0.622680410506163,2.6610258623315692,18.25,,3.1,Second Class Lower,Medium
STU_0025,University of Ibadan,Science,Physics,Physics with Electronics,5.0,5,100,1,2020/2021,3.2,18,3.2,18,1,9,False,0.0,0.0,3.2029880643014783,18.0,3.2,3.3,Second Class Lower,Low
STU_0025,University of Ibadan,Science,Physics,Physics with Electronics,5.0,5,100,2,2020/2021,3.2,19,3.2,37,2,8,False,-0.0006007454997201123,0.00042479121661939255,3.2026876915516183,18.5,3.48,3.3,Second Class Lower,Low
STU_0025,University of Ibadan,Science,Physics,Physics with Electronics,5.0,5,200,3,2021/2022,3.48,19,3.3,56,3,7,False,0.13668063393423013,0.15799890739841344,3.293908238424392,18.666666666666668,3.23,3.3,Second Class Lower,Low
STU_0025,University of Ibadan,Science,Physics,Physics with Electronics,5.0,5,200,4,2021/2022,3.23,18,3.28,74,4,6,False,0.036010325553781766,0.1327020963453531,3.3034794875543514,18.5,3.13,3.3,Second Class Lower,Low
STU_0025,University of Ibadan,Science,Physics,Physics with Electronics,5.0,5,300,5,2022/2023,3.13,19,3.25,93,5,5,False,-0.012444702455404721,0.13357902621356152,3.278052816480317,18.6,2.91,3.3,Second Class Lower,Low
STU_0025,University of Ibadan,Science,Physics,Physics with Electronics,5.0,5,300,6,2022/2023,2.91,16,3.2,109,6,4,False,-0.055722621878537854,0.1832294907029596,3.088478780150568,18.166666666666668,3.68,3.3,Second Class Lower,Low
STU_0025,University of Ibadan,Science,Physics,Physics with Electronics,5.0,5,400,7,2023/2024,3.68,16,3.26,125,7,3,False,0.01723666251074948,0.24841355034698365,3.2369507274798752,17.857142857142858,3.17,3.3,Second Class Lower,Low
STU_0025,University of Ibadan,Science,Physics,Physics with Electronics,5.0,5,400,8,2023/2024,3.17,16,3.25,141,8,2,False,0.0036318984936826223,0.2323908089473465,3.2503485342995866,17.625,3.55,3.3,Second Class Lower,Low
STU_0025,University of Ibadan,Science,Physics,Physics with Electronics,5.0,5,500,9,2024/2025,3.55,16,3.28,157,9,1,False,0.022499656435375312,0.2391906668040739,3.463866907165133,17.444444444444443,3.49,3.3,Second Class Lower,Low
STU_0025,University of Ibadan,Science,Physics,Physics with Electronics,5.0,5,500,10,2024/2025,3.49,13,3.3,170,10,0,True,0.027869173364521438,0.235169749079762,3.4025023785357913,17.0,,3.3,Second Class Lower,Low
STU_0026,Ahmadu Bello University,Medical Sciences,Physiotherapy,Physiotherapy,5.0,4,100,1,2021/2022,3.95,21,3.95,21,1,7,False,0.0,0.0,3.9549573306151946,21.0,4.33,4.2,Second Class Upper,Low
STU_0026,Ahmadu Bello University,Medical Sciences,Physiotherapy,Physiotherapy,5.0,4,100,2,2021/2022,4.33,19,4.14,40,2,6,False,0.3794051032222492,0.2682799213052344,4.144659882226319,20.0,3.64,4.2,Second Class Upper,Low
STU_0026,Ahmadu Bello University,Medical Sciences,Physiotherapy,Physiotherapy,5.0,4,200,3,2022/2023,3.64,18,3.98,58,3,5,False,-0.1550524294319915,0.3453349204415654,3.9780574120679497,19.333333333333332,4.47,4.2,Second Class Upper,Low
STU_0026,Ahmadu Bello University,Medical Sciences,Physiotherapy,Physiotherapy,5.0,4,200,4,2022/2023,4.47,22,4.12,80,4,4,False,0.08585019595945638,0.3744899197309434,4.15005873669915,20.0,4.83,4.2,Second Class Upper,Low
STU_0026,Ahmadu Bello University,Medical Sciences,Physiotherapy,Physiotherapy,5.0,4,300,5,2023/2024,4.83,16,4.24,96,5,3,False,0.18951060683402393,0.46110582518054405,4.316674901903215,19.2,3.74,4.2,Second Class Upper,Low
STU_0026,Ahmadu Bello University,Medical Sciences,Physiotherapy,Physiotherapy,5.0,4,300,6,2023/2024,3.74,15,4.17,111,6,2,False,0.036009509058714216,0.4612628983831263,4.349021754688597,18.5,4.62,4.2,Second Class Upper,Low
STU_0026,Ahmadu Bello University,Medical Sciences,Physiotherapy,Physiotherapy,5.0,4,400,7,2024/2025,4.62,17,4.23,128,7,1,False,0.07184373374406293,0.4556263490570555,4.400043196123565,18.285714285714285,4.02,4.2,Second Class Upper,Low
STU_0026,Ahmadu Bello University,Medical Sciences,Physiotherapy,Physiotherapy,5.0,4,400,8,2024/2025,4.02,19,4.2,147,8,0,True,0.030134702876233613,0.4285056839711635,4.127369509212706,18.375,,4.2,Second Class Upper,Low
STU_0027,Obafemi Awolowo University,Science,Biology,Cell Biology,5.0,5,100,1,2022/2023,3.59,20,3.59,20,1,9,False,0.0,0.0,3.5930198809859535,20.0,3.27,3.29,Second Class Lower,Low
STU_0027,Obafemi Awolowo University,Science,Biology,Cell Biology,5.0,5,100,2,2022/2023,3.27,21,3.43,41,2,8,False,-0.3259347721933774,0.23047068764242973,3.4300524948892646,20.5,3.77,3.29,Second Class Lower,Low
STU_0027,Obafemi Awolowo University,Science,Biology,Cell Biology,5.0,5,200,3,2023/2024,3.77,19,3.53,60,3,7,False,0.08797191851085673,0.2546474189601333,3.5430229025953985,20.0,3.54,3.29,Second Class Lower,Low
STU_0027,Obafemi Awolowo University,Science,Biology,Cell Biology,5.0,5,200,4,2023/2024,3.54,21,3.54,81,4,6,False,0.03368208942563635,0.20793391040361142,3.5246831564888734,20.25,3.23,3.29,Second Class Lower,Low
STU_0027,Obafemi Awolowo University,Science,Biology,Cell Biology,5.0,5,300,5,2024/2025,3.23,16,3.48,97,5,5,False,-0.04580040250678001,0.2281384182259344,3.5118414873963992,19.4,3.17,3.29,Second Class Lower,Low
STU_0027,Obafemi Awolowo University,Science,Biology,Cell Biology,5.0,5,300,6,2024/2025,3.17,19,3.43,116,6,4,False,-0.07065246447951938,0.24040757904704638,3.311440331081853,19.333333333333332,3.33,3.29,Second Class Lower,Low
STU_0027,Obafemi Awolowo University,Science,Biology,Cell Biology,5.0,5,400,7,2025/2026,3.33,17,3.42,133,7,3,False,-0.05476597963289304,0.22262881483124883,3.241514066769334,19.0,3.01,3.29,Second Class Lower,Low
STU_0027,Obafemi Awolowo University,Science,Biology,Cell Biology,5.0,5,400,8,2025/2026,3.01,19,3.37,152,8,2,False,-0.07008031458989034,0.25053477916427697,3.1687445083905597,19.0,2.63,3.29,Second Class Lower,Low
STU_0027,Obafemi Awolowo University,Science,Biology,Cell Biology,5.0,5,500,9,2026/2027,2.63,17,3.29,169,9,1,False,-0.09783156730878255,0.33822711043405457,2.989858647270728,18.77777777777778,3.28,3.29,Second Class Lower,Low
STU_0027,Obafemi Awolowo University,Science,Biology,Cell Biology,5.0,5,500,10,2026/2027,3.28,16,3.29,185,10,0,True,-0.07126402509062238,0.3188842602606173,2.9735694966183495,18.5,,3.29,Second Class Lower,Low
STU_0028,University of Lagos,Social Sciences,Sociology,Sociology,5.0,5,100,1,2023/2024,4.2,19,4.2,19,1,9,False,0.0,0.0,4.199200427597573,19.0,3.61,3.54,Second Class Upper,Low
STU_0028,University of Lagos,Social Sciences,Sociology,Sociology,5.0,5,100,2,2023/2024,3.61,21,3.89,40,2,8,False,-0.5884003875040191,0.4160619040568842,3.905000233845563,20.0,3.75,3.54,Second Class Upper,Low
STU_0028,University of Lagos,Social Sciences,Sociology,Sociology,5.0,5,200,3,2024/2025,3.75,19,3.84,59,3,7,False,-0.22519504099987575,0.3077101142319949,3.852936937762982,19.666666666666668,3.57,3.54,Second Class Upper,Low
STU_0028,University of Lagos,Social Sciences,Sociology,Sociology,5.0,5,200,4,2024/2025,3.57,20,3.77,79,4,6,False,-0.17528641602637304,0.28860293187399805,3.6428397748998713,19.75,3.9,3.54,Second Class Upper,Low
STU_0028,University of Lagos,Social Sciences,Sociology,Sociology,5.0,5,300,5,2025/2026,3.9,17,3.8,96,5,5,False,-0.06329024239728072,0.2558008480950525,3.7404713502532956,19.2,3.05,3.54,Second Class Upper,Low
STU_0028,University of Lagos,Social Sciences,Sociology,Sociology,5.0,5,300,6,2025/2026,3.05,17,3.69,113,6,4,False,-0.14375119818873744,0.3832404108929051,3.508596397040076,18.833333333333332,3.54,3.54,Second Class Upper,Low
STU_0028,University of Lagos,Social Sciences,Sociology,Sociology,5.0,5,400,7,2026/2027,3.54,17,3.67,130,7,3,False,-0.10525938765233375,0.35404996496704527,3.497924874730902,18.571428571428573,3.43,3.54,Second Class Upper,Low
STU_0028,University of Lagos,Social Sciences,Sociology,Sociology,5.0,5,400,8,2026/2027,3.43,19,3.64,149,8,2,False,-0.08969523543442597,0.33808905459346905,3.3386752054667124,18.625,3.27,3.54,Second Class Upper,Low
STU_0028,University of Lagos,Social Sciences,Sociology,Sociology,5.0,5,500,9,2027/2028,3.27,15,3.6,164,9,1,False,-0.08715939814114178,0.33892025019078365,3.4093930490809043,18.22222222222222,2.93,3.54,Second Class Upper,Low
STU_0028,University of Lagos,Social Sciences,Sociology,Sociology,5.0,5,500,10,2027/2028,2.93,17,3.54,181,10,0,True,-0.09936507938669785,0.3815847391701966,3.207341918749694,18.1,,3.54,Second Class Upper,Low
STU_0029,Obafemi Awolowo University,Engineering,Civil,Civil Engineering,5.0,4,100,1,2024/2025,2.89,22,2.89,22,1,7,False,0.0,0.0,2.88925104499594,22.0,3.27,3.32,Second Class Lower,Medium
STU_0029,Obafemi Awolowo University,Engineering,Civil,Civil Engineering,5.0,4,100,2,2024/2025,3.27,20,3.07,42,2,6,False,0.38049454123247806,0.26905027030994966,3.079498315612179,21.0,3.72,3.32,Second Class Lower,Low
STU_0029,Obafemi Awolowo University,Engineering,Civil,Civil Engineering,5.0,4,200,3,2025/2026,3.72,21,3.29,63,3,5,False,0.4144225365300467,0.4148852151366309,3.2923642497601304,21.0,3.63,3.32,Second Class Lower,Low
STU_0029,Obafemi Awolowo University,Engineering,Civil,Civil Engineering,5.0,4,200,4,2025/2026,3.63,22,3.38,85,4,4,False,0.26821399065570606,0.3793492642156511,3.5405630691745134,21.25,3.02,3.32,Second Class Lower,Low
STU_0029,Obafemi Awolowo University,Engineering,Civil,Civil Engineering,5.0,4,300,5,2026/2027,3.02,19,3.31,104,5,3,False,0.06200678954344405,0.3659529977558423,3.4563925518343157,20.8,3.87,3.32,Second Class Lower,Low
STU_0029,Obafemi Awolowo University,Engineering,Civil,Civil Engineering,5.0,4,300,6,2026/2027,3.87,17,3.39,121,6,2,False,0.1159293001501609,0.4000689639775519,3.5067314458899084,20.166666666666668,3.02,3.32,Second Class Lower,Low
STU_0029,Obafemi Awolowo University,Engineering,Civil,Civil Engineering,5.0,4,400,7,2027/2028,3.02,18,3.34,139,7,1,False,0.031816040363029444,0.392342257230217,3.302196713811553,19.857142857142858,3.14,3.32,Second Class Lower,Low
STU_0029,Obafemi Awolowo University,Engineering,Civil,Civil Engineering,5.0,4,400,8,2027/2028,3.14,19,3.32,158,8,0,True,0.003797916835309511,0.3706747678933715,3.3419214237323014,19.75,,3.32,Second Class Lower,Low
STU_0030,University of Ibadan,Engineering,Chemical,Chemical Engineering,5.0,4,100,1,2020/2021,2.92,20,2.92,20,1,7,False,0.0,0.0,2.9166918305739693,20.0,2.53,3.1,Second Class Lower,Medium
STU_0030,University of Ibadan,Engineering,Chemical,Chemical Engineering,5.0,4,100,2,2020/2021,2.53,22,2.72,42,2,6,False,-0.38331408967102565,0.2710439921307306,2.7250347857384565,21.0,2.67,3.1,Second Class Lower,Medium
STU_0030,University of Ibadan,Engineering,Chemical,Chemical Engineering,5.0,4,200,3,2021/2022,2.67,22,2.7,64,3,5,False,-0.12470931982550715,0.1945367748789206,2.705780920799956,21.333333333333332,3.43,3.1,Second Class Lower,Medium
STU_0030,University of Ibadan,Engineering,Chemical,Chemical Engineering,5.0,4,200,4,2021/2022,3.43,22,2.89,86,4,4,False,0.16667052477803135,0.39432938147249086,2.8760931205511007,21.5,3.3,3.1,Second Class Lower,Medium
STU_0030,University of Ibadan,Engineering,Chemical,Chemical Engineering,5.0,4,300,5,2022/2023,3.3,17,2.95,103,5,3,False,0.16565590629661392,0.38794998116531193,3.130915879448389,20.6,3.62,3.1,Second Class Lower,Medium
STU_0030,University of Ibadan,Engineering,Chemical,Chemical Engineering,5.0,4,300,6,2022/2023,3.62,15,3.04,118,6,2,False,0.18777487744370389,0.4372773368069907,3.4486128021020335,19.666666666666668,3.06,3.1,Second Class Lower,Low
STU_0030,University of Ibadan,Engineering,Chemical,Chemical Engineering,5.0,4,400,7,2023/2024,3.06,16,3.04,134,7,1,False,0.11529951594595125,0.3992438968377285,3.325394067223433,19.142857142857142,3.58,3.1,Second Class Lower,Low
STU_0030,University of Ibadan,Engineering,Chemical,Chemical Engineering,5.0,4,400,8,2023/2024,3.58,17,3.1,151,8,0,True,0.11859446389651314,0.4098379244294135,3.417841369369515,18.875,,3.1,Second Class Lower,Low
STU_0031,University of Lagos,Science,Computer Science,Computer Science,5.0,5,100,1,2021/2022,4.6,20,4.6,20,1,9,False,0.0,0.0,4.596438203865445,20.0,2.81,3.5,Second Class Upper,Low
STU_0031,University of Lagos,Science,Computer Science,Computer Science,5.0,5,100,2,2021/2022,2.81,21,3.68,41,2,8,False,-1.7858508863839853,1.2627872719501225,3.703512760673453,20.5,4.38,3.5,Second Class Upper,Low
STU_0031,University of Lagos,Science,Computer Science,Computer Science,5.0,5,200,3,2022/2023,4.38,21,3.92,62,3,7,False,-0.11018116344469098,0.973702330747532,3.9277004661076567,20.666666666666668,2.57,3.5,Second Class Upper,Low
STU_0031,University of Lagos,Science,Computer Science,Computer Science,5.0,5,200,4,2022/2023,2.57,21,3.58,83,4,6,False,-0.4511327519842302,1.0451490747852528,3.2524986795146673,20.75,2.74,3.5,Second Class Upper,Low
STU_0031,University of Lagos,Science,Computer Science,Computer Science,5.0,5,300,5,2023/2024,2.74,17,3.43,100,5,5,False,-0.39465765201903186,0.9809239213799443,3.2299786338434395,20.0,3.93,3.5,Second Class Upper,Low
STU_0031,University of Lagos,Science,Computer Science,Computer Science,5.0,5,300,6,2023/2024,3.93,16,3.5,116,6,4,False,-0.15191286389574538,0.9022277230342628,3.082830956645203,19.333333333333332,3.8,3.5,Second Class Upper,Low
STU_0031,University of Lagos,Science,Computer Science,Computer Science,5.0,5,400,7,2024/2025,3.8,15,3.54,131,7,3,False,-0.06332188162562727,0.8311382908899372,3.4926932938149626,18.714285714285715,4.1,3.5,Second Class Upper,Low
STU_0031,University of Lagos,Science,Computer Science,Computer Science,5.0,5,400,8,2024/2025,4.1,17,3.6,148,8,2,False,0.004021669528331659,0.7940948916741775,3.9457727924813857,18.5,2.25,3.5,Second Class Upper,Low
STU_0031,University of Lagos,Science,Computer Science,Computer Science,5.0,5,500,9,2025/2026,2.25,16,3.47,164,9,1,False,-0.08852637535032419,0.8719778101877362,3.3831157822668767,18.22222222222222,3.82,3.5,Second Class Upper,Medium
STU_0031,University of Lagos,Science,Computer Science,Computer Science,5.0,5,500,10,2025/2026,3.82,13,3.5,177,10,0,True,-0.044917774697790215,0.8298176513095384,3.390111898252096,17.7,,3.5,Second Class Upper,Low
STU_0032,"University of Nigeria, Nsukka",Medical Sciences,Nursing,Nursing Science,5.0,6,100,1,2022/2023,1.72,22,1.72,22,1,11,False,0.0,0.0,1.7240389656742785,22.0,2.9,2.95,Second Class Lower,High
STU_0032,"University of Nigeria, Nsukka",Medical Sciences,Nursing,Nursing Science,5.0,6,100,2,2022/2023,2.9,21,2.3,43,2,10,False,1.1763337440104813,0.8317935673283716,2.312205837679519,21.5,3.19,2.95,Second Class Lower,Medium
STU_0032,"University of Nigeria, Nsukka",Medical Sciences,Nursing,Nursing Science,5.0,6,200,3,2023/2024,3.19,21,2.59,64,3,9,False,0.7342724708717971,0.7773644262612649,2.6056651942589704,21.333333333333332,3.28,2.95,Second Class Lower,Medium
STU_0032,"University of Nigeria, Nsukka",Medical Sciences,Nursing,Nursing Science,5.0,6,200,4,2023/2024,3.28,21,2.76,85,4,8,False,0.49532919173472456,0.718179826415702,3.1235630519938744,21.25,1.93,2.95,Second Class Lower,Medium
STU_0032,"University of Nigeria, Nsukka",Medical Sciences,Nursing,Nursing Science,5.0,6,300,5,2024/2025,1.93,17,2.62,102,5,7,False,0.07900424134915904,0.7273707948728049,2.800232234706607,20.4,3.3,2.95,Second Class Lower,Medium
STU_0032,"University of Nigeria, Nsukka",Medical Sciences,Nursing,Nursing Science,5.0,6,300,6,2024/2025,3.3,19,2.73,121,6,6,False,0.1439683575293406,0.7092321829535636,2.834965336635489,20.166666666666668,3.39,2.95,Second Class Lower,Medium
STU_0032,"University of Nigeria, Nsukka",Medical Sciences,Nursing,Nursing Science,5.0,6,400,7,2025/2026,3.39,18,2.81,139,7,5,False,0.16120687986136933,0.6944845944449085,2.8707536209754454,19.857142857142858,3.4,2.95,Second Class Lower,Medium
STU_0032,"University of Nigeria, Nsukka",Medical Sciences,Nursing,Nursing Science,5.0,6,400,8,2025/2026,3.4,17,2.88,156,8,4,False,0.15651520862352153,0.6757981647159199,3.361897403449762,19.5,3.37,2.95,Second Class Lower,Medium
STU_0032,"University of Nigeria, Nsukka",Medical Sciences,Nursing,Nursing Science,5.0,6,500,9,2026/2027,3.37,17,2.93,173,9,3,False,0.14138026131900652,0.6518646043638614,3.3850177667038017,19.22222222222222,3.51,2.95,Second Class Lower,Medium
STU_0032,"University of Nigeria, Nsukka",Medical Sciences,Nursing,Nursing Science,5.0,6,500,10,2026/2027,3.51,17,2.98,190,10,2,False,0.13359102730453287,0.6399484606957746,3.4253124523583285,19.0,3.49,2.95,Second Class Lower,Medium
STU_0032,"University of Nigeria, Nsukka",Medical Sciences,Nursing,Nursing Science,5.0,6,500,11,2027/2028,3.49,13,3.01,203,11,1,False,0.12252882908810711,0.6249249754667675,3.4539335584694544,18.454545454545453,2.2,2.95,Second Class Lower,Low
STU_0032,"University of Nigeria, Nsukka",Medical Sciences,Nursing,Nursing Science,5.0,6,500,12,2027/2028,2.2,17,2.95,220,12,0,True,0.06165738157140312,0.6441124957658795,3.063711820973733,18.333333333333332,,2.95,Second Class Lower,Medium
STU_0033,Ahmadu Bello University,Social Sciences,Economics,Economics,5.0,5,100,1,2023/2024,5.0,19,5.0,19,1,9,False,0.0,0.0,5.0,19.0,4.3,4.87,First Class,Low
STU_0033,Ahmadu Bello University,Social Sciences,Economics,Economics,5.0,5,100,2,2023/2024,4.3,20,4.64,39,2,8,False,-0.7007729381495089,0.4955212966375388,4.6496135309252455,19.5,4.82,4.87,First Class,Low
STU_0033,Ahmadu Bello University,Social Sciences,Economics,Economics,5.0,5,200,3,2024/2025,4.82,22,4.71,61,3,7,False,-0.08875245442719892,0.3643258921150341,4.707240717665364,20.333333333333332,4.99,4.87,First Class,Low
STU_0033,Ahmadu Bello University,Social Sciences,Economics,Economics,5.0,5,200,4,2024/2025,4.99,19,4.77,80,4,6,False,0.048036896295408395,0.32844153222080363,4.702474154738584,20.0,4.76,4.87,First Class,Low
STU_0033,Ahmadu Bello University,Social Sciences,Economics,Economics,5.0,5,300,5,2025/2026,4.76,18,4.77,98,5,5,False,0.02035745750940805,0.2845564870600042,4.855582021742572,19.6,5.0,4.87,First Class,Low
STU_0033,Ahmadu Bello University,Social Sciences,Economics,Economics,5.0,5,300,6,2025/2026,5.0,15,4.8,113,6,4,False,0.044033600660284375,0.2708345653452235,4.914750324694038,18.833333333333332,5.0,4.87,First Class,Low
STU_0033,Ahmadu Bello University,Social Sciences,Economics,Economics,5.0,5,400,7,2026/2027,5.0,19,4.83,132,7,3,False,0.047771480286281164,0.25735068812926964,4.919516887620819,18.857142857142858,5.0,4.87,First Class,Low
STU_0033,Ahmadu Bello University,Social Sciences,Economics,Economics,5.0,5,400,8,2026/2027,5.0,16,4.85,148,8,2,False,0.04534797343992306,0.24504834754737098,5.0,18.5,5.0,4.87,First Class,Low
STU_0033,Ahmadu Bello University,Social Sciences,Economics,Economics,5.0,5,500,9,2027/2028,5.0,14,4.86,162,9,1,False,0.04119380534896108,0.23404118092681525,5.0,18.0,5.0,4.87,First Class,Low
STU_0033,Ahmadu Bello University,Social Sciences,Economics,Economics,5.0,5,500,10,2027/2028,5.0,15,4.87,177,10,0,True,0.03683202130180074,0.22422490499065126,5.0,17.7,,4.87,First Class,Low
STU_0034,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,6,100,1,2024/2025,3.49,18,3.49,18,1,11,False,0.0,0.0,3.4910816113592444,18.0,2.24,3.16,Second Class Lower,Low
STU_0034,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,6,100,2,2024/2025,2.24,22,2.8,40,2,10,False,-1.2529581883858132,0.8859752315508203,2.864602517166338,20.0,3.49,3.16,Second Class Lower,Medium
STU_0034,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,6,200,3,2025/2026,3.49,18,3.01,58,3,9,False,-0.0029567678512256723,0.721694713565892,3.071457703329823,19.333333333333332,1.96,3.16,Second Class Lower,Low
STU_0034,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,6,200,4,2025/2026,1.96,21,2.73,79,4,8,False,-0.33557482188826876,0.8110700557268649,2.5600362731558177,19.75,3.64,3.16,Second Class Lower,Medium
STU_0034,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,6,300,5,2026/2027,3.64,17,2.89,96,5,7,False,0.0007288972915837633,0.7970976773141185,3.025788181793095,19.2,2.94,3.16,Second Class Lower,Medium
STU_0034,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,6,300,6,2026/2027,2.94,19,2.9,115,6,6,False,-0.002845657313151178,0.7130067835559262,2.8435583984354973,19.166666666666668,3.28,3.16,Second Class Lower,Medium
STU_0034,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,6,400,7,2027/2028,3.28,17,2.95,132,7,5,False,0.033078668924689233,0.6623965595903384,3.285566612103024,18.857142857142858,3.03,3.16,Second Class Lower,Medium
STU_0034,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,6,400,8,2027/2028,3.03,15,2.96,147,8,4,False,0.024586556665405688,0.613354284627885,3.0852381132958997,18.375,3.56,3.16,Second Class Lower,Medium
STU_0034,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,6,500,9,2028/2029,3.56,13,3.01,160,9,3,False,0.05407197053160014,0.6026168589127178,3.2926472724136335,17.77777777777778,3.74,3.16,Second Class Lower,Low
STU_0034,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,6,500,10,2028/2029,3.74,14,3.07,174,10,2,False,0.07565778136060972,0.6059424780072695,3.4434735659946405,17.4,3.46,3.16,Second Class Lower,Low
STU_0034,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,6,500,11,2029/2030,3.46,17,3.1,191,11,1,False,0.07139671925277428,0.583007212781257,3.584744191047657,17.363636363636363,3.83,3.16,Second Class Lower,Low
STU_0034,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,6,500,12,2029/2030,3.83,17,3.16,208,12,0,True,0.08055563513699153,0.5882325337108841,3.675058787229556,17.333333333333332,,3.16,Second Class Lower,Low
STU_0035,Obafemi Awolowo University,Arts,Linguistics,Linguistics,5.0,4,100,1,2020/2021,4.89,20,4.89,20,1,7,False,0.0,0.0,4.893598967683293,20.0,4.0,4.29,Second Class Upper,Low
STU_0035,Obafemi Awolowo University,Arts,Linguistics,Linguistics,5.0,4,100,2,2020/2021,4.0,20,4.44,40,2,6,False,-0.8981327764825746,0.6350757766567303,4.444532579442006,20.0,3.25,4.29,Second Class Upper,Low
STU_0035,Obafemi Awolowo University,Arts,Linguistics,Linguistics,5.0,4,200,3,2021/2022,3.25,18,4.07,58,3,5,False,-0.8214794499345017,0.8226706899817123,4.046568408899434,19.333333333333332,4.16,4.29,Second Class Upper,Low
STU_0035,Obafemi Awolowo University,Arts,Linguistics,Linguistics,5.0,4,200,4,2021/2022,4.16,19,4.09,77,4,4,False,-0.29500022165323053,0.6740369429943095,3.8015488429943365,19.25,3.85,4.29,Second Class Upper,Low
STU_0035,Obafemi Awolowo University,Arts,Linguistics,Linguistics,5.0,4,300,5,2022/2023,3.85,17,4.05,94,5,3,False,-0.19308882943892555,0.5925673014218702,3.751932706295772,18.8,4.63,4.29,Second Class Upper,Low
STU_0035,Obafemi Awolowo University,Arts,Linguistics,Linguistics,5.0,4,300,6,2022/2023,4.63,18,4.14,112,6,2,False,-0.024222699964855363,0.5843538245767437,4.212309041543002,18.666666666666668,5.0,4.29,Second Class Upper,Low
STU_0035,Obafemi Awolowo University,Arts,Linguistics,Linguistics,5.0,4,400,7,2023/2024,5.0,18,4.26,130,7,1,False,0.07813523481969205,0.6267582948959731,4.492795618220335,18.571428571428573,4.49,4.29,Second Class Upper,Low
STU_0035,Obafemi Awolowo University,Arts,Linguistics,Linguistics,5.0,4,400,8,2023/2024,4.49,17,4.29,147,8,0,True,0.07152889768578971,0.5860968603661921,4.706279529615369,18.375,,4.29,Second Class Upper,Low
STU_0036,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,4,100,1,2021/2022,4.35,18,4.35,18,1,7,False,0.0,0.0,4.351914391769313,18.0,4.14,4.18,Second Class Upper,Low
STU_0036,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,4,100,2,2021/2022,4.14,19,4.24,37,2,6,False,-0.21441354368816334,0.15161327072013836,4.244707619925231,18.5,4.03,4.18,Second Class Upper,Low
STU_0036,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,4,200,3,2022/2023,4.03,22,4.16,59,3,5,False,-0.1604319171338746,0.16343114361630295,4.173488599117342,19.666666666666668,4.1,4.18,Second Class Upper,Low
STU_0036,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,4,200,4,2022/2023,4.1,20,4.15,79,4,4,False,-0.08517670971434903,0.13795634277830585,4.0906756206102415,19.75,4.23,4.18,Second Class Upper,Low
STU_0036,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,4,300,5,2023/2024,4.23,19,4.16,98,5,3,False,-0.026899022416711917,0.12451803141196388,4.122985996450633,19.6,4.06,4.18,Second Class Upper,Low
STU_0036,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,4,300,6,2023/2024,4.06,18,4.15,116,6,2,False,-0.03129995900018633,0.1203161188431849,4.132692818118783,19.333333333333332,4.3,4.18,Second Class Upper,Low
STU_0036,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,4,400,7,2024/2025,4.3,18,4.17,134,7,1,False,-0.0034985300106342076,0.12359045178789128,4.199207951376078,19.142857142857142,4.25,4.18,Second Class Upper,Low
STU_0036,"University of Nigeria, Nsukka",Social Sciences,Psychology,Psychology,5.0,4,400,8,2024/2025,4.25,15,4.18,149,8,0,True,0.003757864259366147,0.11730365552142297,4.203594596942473,18.625,,4.18,Second Class Upper,Low
STU_0037,Ahmadu Bello University,Medical Sciences,Medicine,Medicine and Surgery,5.0,4,100,1,2022/2023,3.52,22,3.52,22,1,7,False,0.0,0.0,3.518675213786068,22.0,3.81,3.06,Second Class Lower,Low
